STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR
ABAB,ABB-138,725.424,8.7213,-55.6484,65.5376,1.4247,0.6653,1.5122,MEF,
ABAB,ABB-138,725.5764,8.6579,-55.8611,84.077,1.0646,0.6311,1.7733,MEF,
ABAB,ABB-138,725.7288,8.3536,-55.5139,100.6994,1.0487,0.5586,1.9507,MEF,
ABAB,ABB-138,725.8812,8.3536,-55.4097,114.5882,1.108,0.5593,2.0116,MEF,
ABAB,ABB-138,726.0336,8.3662,-55.3889,117.8095,1.0968,0.536,1.9758,MEF,
ABAB,ABB-138,726.186,8.5564,-55.5833,119.488,1.2541,0.6208,1.8678,MEF,
ABAB,ABB-138,726.3384,8.8861,-55.3359,110.1476,2.0328,0.8239,1.6988,MEF,
ABAB,ABB-138,726.4908,8.6833,-54.7569,92.3454,2.5811,1.075,1.5243,MEF,
ABAB,ABB-138,726.6432,8.7213,-55.4028,68.1641,2.9784,1.0131,1.3885,MEF,
ABAB,ABB-138,726.7956,8.6959,-55.5069,64.9913,2.9428,0.7763,1.3129,MEF,
ABAB,ABB-138,726.948,8.6832,-55.9931,62.6422,2.2188,0.768,1.3632,MEF,
ABAB,ABB-138,727.1004,8.5564,-56.1797,70.5813,1.2589,0.7454,1.5557,MEF,
ABAB,ABB-138,727.2528,8.6325,-56.4861,82.3236,0.9665,0.7748,1.8151,MEF,
ABAB,ABB-138,727.4052,8.9115,-57.1389,109.0151,0.8968,0.6049,1.9985,MEF,
ABAB,ABB-138,727.5576,8.9369,-57.4792,123.4331,0.9578,0.5403,2.0799,MEF,
ABAB,ABB-138,727.71,8.8735,-58.5069,132.6206,0.9622,0.4504,2.0959,MEF,
ABAB,ABB-138,727.8624,9.1651,-60.2639,126.891,0.9905,0.447,2.1087,MEF,
ABAB,ABB-138,728.0148,9.1144,-60.7083,128.5363,0.987,0.4465,2.1315,MEF,
ABAB,ABB-138,728.1672,8.8861,-60.9375,126.1752,0.9885,0.4773,2.1463,MEF,
ABAB,ABB-138,728.3196,8.6072,-61.2708,121.4965,0.9909,0.4859,2.16,MEF,
ABAB,ABB-138,728.472,8.6072,-62.0625,117.894,1.0256,0.4638,2.1815,MEF,
ABAB,ABB-138,728.6244,8.7593,-62.5833,110.2199,1.1127,0.4741,2.2224,MEF,
ABAB,ABB-138,728.7768,8.5818,-62.8264,109.2645,1.0106,0.4522,2.253,MEF,
ABAB,ABB-138,728.9292,8.5818,-62.9306,107.4784,1.012,0.4549,2.2649,MEF,
ABAB,ABB-138,729.0816,8.4296,-62.9844,108.0644,1.0383,0.4539,2.2642,MEF,
ABAB,ABB-138,729.234,8.3916,-63.1667,111.8186,0.9685,0.4383,2.2549,MEF,
ABAB,ABB-138,729.3864,8.417,-63.375,116.179,0.9619,0.4318,2.2243,MEF,
ABAB,ABB-138,729.5388,8.4804,-63.4375,115.8374,0.9072,0.4613,2.1966,MEF,
ABAB,ABB-138,729.6912,8.6072,-63.0391,117.5288,0.8423,0.5283,2.1834,MEF,
ABAB,ABB-138,729.8436,8.734,-63.5417,119.3999,0.8838,0.5908,2.1882,MEF,
ABAB,ABB-138,729.996,8.7974,-63.6528,120.8423,0.9046,0.5637,2.1759,MEF,
ABAB,ABB-138,730.1484,8.734,-63.2986,112.5019,0.8099,0.5161,2.1644,MEF,
ABAB,ABB-138,730.3008,8.8608,-63.0069,111.6723,0.8545,0.5267,2.1547,MEF,
ABAB,ABB-138,730.4532,8.8608,-62.8958,116.7611,0.8708,0.5022,2.1634,MEF,
ABAB,ABB-138,730.6056,8.9369,-62.5469,118.1965,0.9147,0.5414,2.1598,ABF,
ABAB,ABB-138,730.758,8.8101,-61.6111,114.9964,0.7787,0.4873,2.1579,ABF,
ABAB,ABB-138,730.9104,8.9876,-60.7639,109.3703,0.8239,0.4869,2.1503,ABF,
ABAB,ABB-138,731.0628,8.9369,-58.8611,109.8941,1.0083,0.4126,2.1342,ABF,
ABAB,ABB-138,731.2152,8.4804,-54.8056,101.4811,0.9058,0.3694,2.0952,ABF,
ABAB,ABB-138,731.3676,8.2775,-50.6458,98.1714,0.8676,0.3544,2.0507,ABF,
ABAB,ABB-138,731.52,8.2648,-46.586,91.7641,0.8336,0.3686,2.0298,ABF,
ABAB,ABB-138,731.6724,8.2648,-43.7847,88.6115,0.8306,0.3984,2.0295,ABF,
ABAB,ABB-138,731.8248,8.2521,-41.6944,92.7998,0.8093,0.4037,2.0402,ABF,
ABAB,ABB-138,731.9772,8.3028,-40.8472,93.243,0.8352,0.3861,2.0369,ABF,
ABAB,ABB-138,732.1296,8.4423,-40.6328,97.033,0.84,0.3929,2.0295,ABF,
ABAB,ABB-138,732.282,8.5438,-39.5139,84.8256,0.8341,0.406,2.0239,ABF,
ABAB,ABB-138,732.4344,8.5945,-37.3542,86.2081,0.8674,0.4287,2.0318,ABF,
ABAB,ABB-138,732.5868,8.6072,-36.0556,81.9909,0.7965,0.39,2.0423,ABF,
ABAB,ABB-138,732.7392,8.5564,-35.5625,88.976,0.8222,0.3922,2.0527,ABF,
ABAB,ABB-138,732.8916,8.5311,-35.2969,84.1033,0.8296,0.4144,2.0604,ABF,
ABAB,ABB-138,733.044,8.5564,-35.0069,89.5828,0.8338,0.4485,2.0727,ABF,
ABAB,ABB-138,733.1964,8.455,-36.1319,92.9659,0.8476,0.431,2.0711,ABF,
ABAB,ABB-138,733.3488,8.4804,-36.9167,97.9441,0.8465,0.4348,2.0615,ABF,
ABAB,ABB-138,733.5012,8.5057,-37.4236,101.1324,0.8466,0.42,2.0451,ABF,
ABAB,ABB-138,733.6536,8.4804,-37.8056,98.4778,0.839,0.4279,2.0385,ABF,
ABAB,ABB-138,733.806,8.493,-37.0938,94.2868,0.8785,0.4355,2.0285,ABF,
ABAB,ABB-138,733.9584,8.4804,-36.0764,88.7668,0.9055,0.4374,2.0356,ABF,
ABAB,ABB-138,734.1108,8.455,-35.5833,79.0621,1.0218,0.4342,2.0569,ABF,
ABAB,ABB-138,734.2632,8.5057,-34.3819,74.7732,0.8954,0.4053,2.0882,ABF,
ABAB,ABB-138,734.4156,8.4043,-34.6319,73.0233,0.7473,0.3939,2.0993,ABF,
ABAB,ABB-138,734.568,8.417,-34.5391,76.0321,0.797,0.3985,2.0907,ABF,
ABAB,ABB-138,734.7204,8.4043,-33.7083,80.8278,0.8558,0.3973,2.0885,ABF,
ABAB,ABB-138,734.8728,8.4804,-31.8264,78.3802,0.7805,0.4049,2.0803,ABF,
ABAB,ABB-138,735.0252,8.5057,-31.7222,82.9073,0.7834,0.3969,2.087,ABF,
ABAB,ABB-138,735.1776,8.5311,-32.875,82.1848,0.8338,0.3943,2.0779,ABF,
ABAB,ABB-138,735.33,8.5311,-35.1953,85.9719,0.8986,0.3996,2.0749,ABF,
ABAB,ABB-138,735.4824,8.5691,-36.0278,81.9853,0.723,0.3952,2.0571,ABF,
ABAB,ABB-138,735.6348,8.5564,-36.1875,82.488,0.7955,0.4357,2.0637,ABF,
ABAB,ABB-138,735.7872,8.5311,-36.3819,86.1397,0.8886,0.426,2.084,ABF,
ABAB,ABB-138,735.9396,8.5564,-36.0347,89.332,0.8439,0.4023,2.11,ABF,
ABAB,ABB-138,736.092,8.5691,-35.6181,91.4771,0.7355,0.3854,2.1206,ABF,
ABAB,ABB-138,736.2444,8.5691,-35.8984,95.7661,0.7651,0.4026,2.1233,ABF,
ABAB,ABB-138,736.3968,8.5311,-39.2847,103.7465,0.8411,0.4349,2.1362,ABF,
ABAB,ABB-138,736.5492,8.5818,-44.1528,113.797,0.8755,0.429,2.161,ABF,
ABAB,ABB-138,736.7016,8.6072,-47.8264,112.7997,0.8827,0.4575,2.1854,ABF,
ABAB,ABB-138,736.854,8.6199,-50.9028,117.5152,0.7494,0.4481,2.1907,ABF,
ABAB,ABB-138,737.0064,8.6706,-52.0486,114.0138,0.7872,0.468,2.1955,ABF,
ABAB,ABB-138,737.1588,8.6579,-52.9531,119.9534,0.8369,0.5017,2.21,ABF,
ABAB,ABB-138,737.3112,8.5818,-53.4931,119.2383,0.8698,0.5238,2.2157,ABF,
ABAB,ABB-138,737.4636,8.5057,-53.2778,122.3933,0.8396,0.4939,2.1971,ABF,
ABAB,ABB-138,737.616,8.4423,-50.9583,117.1631,0.7417,0.4449,2.1518,ABF,
ABAB,ABB-138,737.7684,8.4296,-45.1563,107.6555,0.7152,0.4343,2.1259,ABF,
ABAB,ABB-138,737.9208,8.4296,-41.882,95.0486,0.826,0.423,2.1277,ABF,
ABAB,ABB-138,738.0732,8.5311,-41.0139,89.3375,1.0415,0.4295,2.1709,ABF,
ABAB,ABB-138,738.2256,8.5057,-41.5833,84.8506,1.185,0.3649,2.2108,ABF,
ABAB,ABB-138,738.378,8.5311,-42.75,85.004,0.9799,0.3823,2.2118,ABF,
ABAB,ABB-138,738.5304,8.5438,-42.5139,79.0782,0.8254,0.3753,2.1612,ABF,
ABAB,ABB-138,738.6828,8.5564,-41.1641,78.6082,0.7748,0.428,2.1109,ABF,
ABAB,ABB-138,738.8352,8.4677,-40.0139,77.93,0.7571,0.4042,2.085,ABF,
ABAB,ABB-138,738.9876,8.4043,-38.1181,83.1633,0.763,0.3877,2.0919,ABF,
ABAB,ABB-138,739.14,8.3916,-36.7708,85.1612,0.7739,0.3947,2.0993,ABF,
ABAB,ABB-138,739.2924,8.4043,-36.2153,82.4576,0.7957,0.4239,2.0983,ABF,
ABAB,ABB-138,739.4448,8.4296,-36.3472,80.8723,0.7941,0.4363,2.0812,ABF,
ABAB,ABB-138,739.5972,8.493,-36.1797,76.539,0.8746,0.4302,2.0644,ABF,
ABAB,ABB-138,739.7496,8.5818,-36.1597,79.5384,0.8331,0.4361,2.0487,ABF,
ABAB,ABB-138,739.902,8.6199,-35.9444,80.1532,0.802,0.4115,2.0505,ABF,
ABAB,ABB-138,740.0544,8.6832,-35.8472,82.755,0.8343,0.4111,2.0557,ABF,
ABAB,ABB-138,740.2068,8.6579,-36.0486,86.4692,0.8425,0.4242,2.0648,ABF,
ABAB,ABB-138,740.3592,8.5818,-35.8672,83.6264,0.9149,0.4579,2.0649,ABF,
ABAB,ABB-138,740.5116,8.4423,-36.3542,79.0416,0.8748,0.4305,2.0737,ABF,
ABAB,ABB-138,740.664,8.417,-37.0694,71.96,0.7696,0.3918,2.0839,ABF,
ABAB,ABB-138,740.8164,8.4296,-37.1875,73.5378,0.793,0.3866,2.0925,ABF,
ABAB,ABB-138,740.9688,8.455,-37.2292,76.9418,0.7845,0.4095,2.0924,ABF,
ABAB,ABB-138,741.1212,8.4804,-37.6319,77.9049,0.9723,0.4433,2.0913,ABF,
ABAB,ABB-138,741.2736,8.4677,-37.4844,75.6763,1.0446,0.4584,2.0846,ABF,
ABAB,ABB-138,741.426,8.455,-37.4722,72.0307,0.7316,0.4558,2.0847,ABF,
ABAB,ABB-138,741.5784,8.455,-38.0764,73.58,0.7486,0.4265,2.0961,ABF,
ABAB,ABB-138,741.7308,8.455,-39.0139,77.8706,0.8834,0.3979,2.1151,ABF,
ABAB,ABB-138,741.8832,8.455,-40.4028,89.4416,0.7733,0.4009,2.1221,ABF,
ABAB,ABB-138,742.0356,8.3409,-39.5278,88.3092,0.9365,0.4133,2.1352,ABF,
ABAB,ABB-138,742.188,8.3028,-38.2708,86.3387,1.0562,0.3902,2.1616,ABF,
ABAB,ABB-138,742.3404,8.3028,-38.5625,76.5715,0.9227,0.3787,2.1878,ABF,
ABAB,ABB-138,742.4928,8.3536,-39.5903,79.4213,0.932,0.3931,2.1782,ABF,
ABAB,ABB-138,742.6452,8.3536,-39.1806,79.224,0.8248,0.455,2.1297,ABF,
ABAB,ABB-138,742.7976,8.3536,-38.4931,78.5941,0.7125,0.4482,2.0899,ABF,
ABAB,ABB-138,742.95,8.3536,-38.8472,80.5057,0.849,0.4464,2.076,ABF,
ABAB,ABB-138,743.1024,8.455,-38.3594,81.8728,0.7372,0.3949,2.0861,ABF,
ABAB,ABB-138,743.2548,8.4804,-36.9792,84.2266,0.8027,0.3939,2.0997,ABF,
ABAB,ABB-138,743.4072,8.6072,-36.0347,82.288,0.9584,0.3617,2.1134,ABF,
ABAB,ABB-138,743.5596,8.5311,-36.2778,81.8381,0.787,0.3791,2.12,ABF,
ABAB,ABB-138,743.712,8.5057,-36.6458,81.2625,0.8905,0.3731,2.1208,ABF,
ABAB,ABB-138,743.8644,8.4804,-37.993,85.0638,0.9233,0.3758,2.1186,ABF,
ABAB,ABB-138,744.0168,8.4043,-39.8984,80.0552,0.8608,0.3576,2.116,ABF,
ABAB,ABB-138,744.1692,8.4043,-40.5625,83.8164,0.8446,0.3886,2.105,ABF,
ABAB,ABB-138,744.3216,8.4296,-40.7708,78.9017,0.8339,0.373,2.0893,ABF,
ABAB,ABB-138,744.474,8.493,-41.3472,82.2557,0.959,0.3877,2.0884,ABF,
ABAB,ABB-138,744.6264,8.5057,-42.625,82.4196,0.7671,0.38,2.1045,ABF,
ABAB,ABB-138,744.7788,8.5184,-45.868,84.9008,0.9281,0.3907,2.1203,ABF,
ABAB,ABB-138,744.9312,8.6072,-50.789,98.9044,0.9806,0.4186,2.1231,ABF,
ABAB,ABB-138,745.0836,8.6832,-53.8611,110.5025,0.9825,0.4564,2.1184,ABF,
ABAB,ABB-138,745.236,8.7847,-56.0694,116.6249,0.8673,0.4919,2.1318,ABF,
ABAB,ABB-138,745.3884,9.2665,-57.6667,112.9958,0.8985,0.4869,2.1639,ABF,
ABAB,ABB-138,745.5408,8.6833,-60.4236,105.1973,1.0446,0.4893,2.1969,ABF,
ABAB,ABB-138,745.6932,8.6072,-61.3047,111.0495,1.0142,0.4818,2.2018,ABF,
ABAB,ABB-138,745.8456,8.6072,-61.875,119.5876,0.9577,0.4907,2.1989,ABF,
ABAB,ABB-138,745.998,8.5311,-62.0208,125.9191,0.9765,0.5574,2.1791,ABF,
ABAB,ABB-138,746.1504,8.4043,-62.0069,124.4396,1.0294,0.5425,2.1601,ABF,
ABAB,ABB-138,746.3028,8.4296,-61.9722,121.3743,0.8388,0.539,2.1458,ABF,
ABAB,ABB-138,746.4552,8.8735,-62.0139,122.8325,0.8839,0.4952,2.138,ABF,
ABAB,ABB-138,746.6076,8.7974,-62.125,124.0224,0.9637,0.4695,2.1494,ABF,
ABAB,ABB-138,746.76,8.9369,-62.1797,117.9489,0.9116,0.449,2.1494,ABF,
ABAB,ABB-138,746.9124,8.7847,-62.1736,118.7785,0.9763,0.4335,2.1592,ABF,
ABAB,ABB-138,747.0648,8.8481,-62.1528,118.6022,0.9358,0.405,2.1589,ABF,
ABAB,ABB-138,747.2172,8.7974,-62.0278,117.6602,0.9633,0.478,2.155,ABF,
ABAB,ABB-138,747.3696,8.6325,-61.9861,119.2146,0.9062,0.5394,2.1529,ABF,
ABAB,ABB-138,747.522,8.6325,-61.8359,116.493,0.9576,0.5826,2.1651,ABF,
ABAB,ABB-138,747.6744,8.6579,-62.0417,120.6413,1.0086,0.5299,2.1854,ABF,
ABAB,ABB-138,747.8268,8.5945,-61.9306,112.4328,0.8798,0.4899,2.1968,ABF,
ABAB,ABB-138,747.9792,8.772,-61.4931,117.4948,0.9402,0.4899,2.1924,ABF,
ABAB,ABB-138,748.1316,8.7593,-60.7639,119.9702,1.0118,0.5048,2.2023,ABF,
ABAB,ABB-138,748.284,8.417,-60.3958,117.5114,0.9524,0.4726,2.2141,ABF,
ABAB,ABB-138,748.4364,8.3536,-60.3203,110.9152,0.9787,0.4898,2.2228,ABF,
ABAB,ABB-138,748.5888,8.3789,-60.1597,107.5688,0.9514,0.4776,2.2186,ABF,
ABAB,ABB-138,748.7412,8.3789,-60.2292,116.8894,1.018,0.4839,2.2223,ABF,
ABAB,ABB-138,748.8936,8.417,-60.2847,120.0535,1.0147,0.4627,2.2274,ABF,
ABAB,ABB-138,749.046,8.493,-60.25,121.639,0.913,0.4126,2.2246,ABF,
ABAB,ABB-138,749.1984,8.5311,-60.1389,113.9215,1.0198,0.4012,2.216,ABF,
ABAB,ABB-138,749.3508,8.5311,-59.8906,113.9221,1.1127,0.3911,2.2209,ABF,
ABAB,ABB-138,749.5032,8.5184,-58.2639,108.1012,1.2274,0.4188,2.2341,ABF,
ABAB,ABB-138,749.6556,8.4804,-57.4653,103.1547,1.3264,0.4116,2.2525,ABF,
ABAB,ABB-138,749.808,8.455,-57.125,97.8163,1.2385,0.3981,2.2689,ABF,
ABAB,ABB-138,749.9604,8.6832,-57.5486,99.3162,1.1847,0.3844,2.2828,ABF,
ABAB,ABB-138,750.1128,8.6579,-58.1806,103.7772,1.0509,0.4069,2.2793,ABF,
ABAB,ABB-138,750.2652,8.5311,-57.7266,104.4607,1.0002,0.4451,2.2431,ABF,
ABAB,ABB-138,750.4176,8.4423,-56.5417,108.1822,0.8817,0.4907,2.2048,ABF,
ABAB,ABB-138,750.57,8.3789,-54.9097,103.0445,0.849,0.4291,2.1783,ABF,
ABAB,ABB-138,750.7224,8.4043,-53.0347,105.7974,0.8396,0.4564,2.1834,ABF,
ABAB,ABB-138,750.8748,8.4804,-53.2708,100.6653,0.9973,0.4359,2.2096,ABF,
ABAB,ABB-138,751.0272,8.6579,-55.5833,110.7192,1.1272,0.4854,2.215,ABF,
ABAB,ABB-138,751.1796,8.7847,-57.1953,115.8009,1.0494,0.4962,2.2177,ABF,
ABAB,ABB-138,751.332,8.6199,-59.8958,126.3644,1.031,0.5088,2.2034,ABF,
ABAB,ABB-138,751.4844,8.5311,-60.4236,125.283,0.9829,0.4829,2.2187,ABF,
ABAB,ABB-138,751.6368,8.4296,-60.2014,121.83,0.9368,0.4601,2.1997,ABF,
ABAB,ABB-138,751.7892,8.3789,-59.3264,115.0169,0.9835,0.4856,2.1701,ABF,
ABAB,ABB-138,751.9416,8.4677,-59.2222,120.185,1.043,0.4971,2.151,ABF,
ABAB,ABB-138,752.094,8.5945,-60.0078,124.4957,1.0627,0.506,2.1831,ABF,
ABAB,ABB-138,752.2464,8.5818,-59.5486,123.9241,1.0679,0.4631,2.2207,ABF,
ABAB,ABB-138,752.3988,8.4296,-58.5417,119.4033,1.0377,0.4447,2.2273,ABF,
ABAB,ABB-138,752.5512,8.4043,-58.1944,116.3064,1.017,0.4301,2.2213,ABF,
ABAB,ABB-138,752.7036,8.4296,-57.5556,117.4072,1.0276,0.4148,2.224,ABF,
ABAB,ABB-138,752.856,8.3916,-57.2639,112.2512,1.0216,0.3948,2.2243,ABF,
ABAB,ABB-138,753.0084,8.4296,-56.2266,108.6065,1.0536,0.3841,2.2235,ABF,
ABAB,ABB-138,753.1608,8.3789,-54.4514,108.8252,1.0622,0.4007,2.2232,ABF,
ABAB,ABB-138,753.3132,8.3789,-52.4931,110.1575,0.9752,0.3973,2.2296,ABF,
ABAB,ABB-138,753.4656,8.3789,-51.7083,108.2115,1.0641,0.3978,2.2234,ABF,
ABAB,ABB-138,753.618,8.3789,-52.1094,104.9642,0.9751,0.4146,2.2036,ABF,
ABAB,ABB-138,753.7704,8.417,-53.2847,110.3464,1.0906,0.4137,2.186,ABF,
ABAB,ABB-138,753.9228,8.4804,-55.5764,113.9251,1.0969,0.4167,2.1865,ABF,
ABAB,ABB-138,754.0752,8.5564,-57.2431,117.014,1.1591,0.4083,2.1826,ABF,
ABAB,ABB-138,754.2276,8.6832,-57.8819,116.1926,1.2095,0.4628,2.1687,ABF,
ABAB,ABB-138,754.38,8.772,-57.7153,118.9829,1.1225,0.4748,2.1237,ABF,
ABAB,ABB-138,754.5324,8.8101,-58.2083,122.0732,1.1006,0.4895,2.0966,ABF,
ABAB,ABB-138,754.6848,9.0129,-58.8125,120.9867,1.0063,0.4704,2.0847,ABF,
ABAB,ABB-138,754.8372,9.089,-59.625,122.2284,1.0782,0.4752,2.0958,ABF,
ABAB,ABB-138,754.9896,9.5202,-59.8889,123.343,1.0997,0.4731,2.1016,ABF,
ABAB,ABB-138,755.142,8.8988,-60.3125,121.9286,1.0854,0.4848,2.1099,ABF,
ABAB,ABB-138,755.2944,8.7593,-60.1111,121.0802,1.1764,0.4794,2.1189,ABF,
ABAB,ABB-138,755.4468,8.6325,-60.2431,119.151,1.1152,0.5001,2.1247,ABF,
ABAB,ABB-138,755.5992,8.9876,-60.5,124.537,1.1602,0.5401,2.1226,ABF,
ABAB,ABB-138,755.7516,8.734,-60.5486,118.8341,1.1013,0.5222,2.1114,ABF,
ABAB,ABB-138,755.904,8.5691,-60.6736,117.8367,1.0964,0.5459,2.1074,ABF,
ABAB,ABB-138,756.0564,8.3916,-60.7153,118.5283,1.1282,0.5127,2.1064,ABF,
ABAB,ABB-138,756.2088,8.5564,-60.8542,125.4139,1.0865,0.4989,2.1061,ABF,
ABAB,ABB-138,756.3612,8.8861,-61.5764,131.6122,1.0483,0.5007,2.0952,ABF,
ABAB,ABB-138,756.5136,8.6833,-61.6406,129.9077,1.0611,0.496,2.082,ABF,
ABAB,ABB-138,756.666,8.7847,-61.6806,126.7795,1.0703,0.5429,2.0775,ABF,
ABAB,ABB-138,756.8184,8.734,-62.1944,120.1545,1.0848,0.5008,2.0862,ABF,
ABAB,ABB-138,756.9708,8.6452,-62.9444,118.5385,1.0735,0.5164,2.1009,ABF,
ABAB,ABB-138,757.1232,8.8608,-63.2847,116.741,1.0049,0.5052,2.1135,ABF,
ABAB,ABB-138,757.2756,8.8354,-63.0764,121.2852,1.0181,0.5077,2.1231,ABF,
ABAB,ABB-138,757.428,8.8608,-63.3681,120.7754,1.0308,0.4895,2.1321,ABF,
ABAB,ABB-138,757.5804,9.1271,-63.3516,117.0425,0.9706,0.4545,2.1451,ABF,
ABAB,ABB-138,757.7328,9.0003,-63.4514,114.0594,0.9684,0.482,2.1402,ABF,
ABAB,ABB-138,757.8852,8.8101,-63.1528,116.8416,0.9254,0.4876,2.1248,ABF,
ABAB,ABB-138,758.0376,8.455,-63.1181,121.9477,0.9335,0.5155,2.1195,ABF,
ABAB,ABB-138,758.19,8.9369,-63.3194,125.8066,0.9641,0.5244,2.1358,ABF,
ABAB,ABB-138,758.3424,8.8354,-63.3672,124.0555,0.9655,0.512,2.1516,ABF,
ABAB,ABB-138,758.4948,8.9622,-63.3333,128.6026,0.9574,0.5236,2.1482,ABF,
ABAB,ABB-138,758.6472,8.9369,-62.9306,132.108,0.9055,0.5296,2.138,ABF,
ABAB,ABB-138,758.7996,9.0003,-62.5486,140.4777,0.9173,0.5254,2.1382,ABF,
ABAB,ABB-138,758.952,9.0129,-62.4931,136.1285,0.9251,0.52,2.1435,ABF,
ABAB,ABB-138,759.1044,9.1651,-62.2778,127.3091,0.9687,0.5943,2.1472,ABF,
ABAB,ABB-138,759.2568,9.2412,-61.7292,121.2702,1.0386,0.6048,2.176,ABF,
ABAB,ABB-138,759.4092,8.7847,-61.6641,121.475,1.1653,0.5136,2.2007,ABF,
ABAB,ABB-138,759.5616,8.6833,-60.6667,116.694,1.2544,0.4159,2.2177,ABF,
ABAB,ABB-138,759.714,8.6325,-60.7708,110.3634,1.3268,0.4327,2.1867,ABF,
ABAB,ABB-138,759.8664,9.1905,-61.3056,113.5714,1.3287,0.4276,2.1534,ABF,
ABAB,ABB-138,760.0188,8.9749,-61.2778,124.9847,1.3419,0.4734,2.1396,ABF,
ABAB,ABB-138,760.1712,9.1905,-62.0903,121.1091,1.3592,0.4297,2.1607,ABF,
ABAB,ABB-138,760.3236,8.6833,-62.3333,118.0502,1.2723,0.4252,2.1879,ABF,
ABAB,ABB-138,760.476,8.7847,-61.7813,119.1507,1.2321,0.3842,2.2025,ABF,
ABAB,ABB-138,760.6284,8.6833,-61.5694,125.0267,1.2376,0.4295,2.1956,ABF,
ABAB,ABB-138,760.7808,9.051,-62.0139,126.167,1.0861,0.4155,2.1955,ABF,
ABAB,ABB-138,760.9332,8.8227,-62.4531,120.5449,1.0825,0.4433,2.1968,ABF,
ABAB,ABB-138,761.0856,8.3282,-62.4375,118.2015,1.1324,0.4264,2.2085,ABF,
ABAB,ABB-138,761.238,8.4804,-62.4236,114.4443,1.0723,0.4578,2.2095,ABF,
ABAB,ABB-138,761.3904,8.5818,-62.2014,122.6834,1.04,0.4437,2.2049,ABF,
ABAB,ABB-138,761.5428,8.8354,-62.5417,119.2864,1.0595,0.4743,2.2027,ABF,
ABAB,ABB-138,761.6952,8.772,-62.7361,120.2971,1.107,0.4784,2.2086,ABF,
ABAB,ABB-138,761.8476,8.8101,-63.2014,119.6402,1.1195,0.4947,2.2165,ABF,
ABAB,ABB-138,762.0,8.5311,-62.8403,123.3303,1.2161,0.4663,2.2122,ABF,
ABAB,ABB-138,762.1524,8.4804,-63.6406,123.9914,1.0887,0.4638,2.2046,ABF,
ABAB,ABB-138,762.3048,8.4677,-63.7569,121.9371,1.0889,0.4914,2.2025,ABF,
ABAB,ABB-138,762.4572,8.417,-63.8264,122.1019,1.0678,0.4541,2.206,ABF,
ABAB,ABB-138,762.6096,8.5184,-64.0486,116.6779,1.068,0.4804,2.1964,ABF,
ABAB,ABB-138,762.762,8.7847,-63.875,122.0282,1.0364,0.4624,2.1836,ABF,
ABAB,ABB-138,762.9144,8.7593,-63.3333,122.698,0.9831,0.5255,2.1748,ABF,
ABAB,ABB-138,763.0668,8.8101,-63.0417,128.8831,1.035,0.4681,2.1718,ABF,
ABAB,ABB-138,763.2192,8.734,-62.7734,127.995,0.9757,0.4655,2.1658,ABF,
ABAB,ABB-138,763.3716,8.772,-62.5208,124.5826,0.9472,0.4492,2.1557,ABF,
ABAB,ABB-138,763.524,9.368,-62.2778,125.743,0.9976,0.4649,2.1435,ABF,
ABAB,ABB-138,763.6764,9.089,-61.1806,123.8922,0.956,0.4732,2.1255,ABF,
ABAB,ABB-138,763.8288,8.9369,-60.3958,127.716,0.9774,0.4613,2.1088,ABF,
ABAB,ABB-138,763.9812,8.7847,-59.8264,130.0096,0.9796,0.4292,2.1121,ABF,
ABAB,ABB-138,764.1336,8.7974,-59.9922,127.1095,1.0039,0.4691,2.1203,ABF,
ABAB,ABB-138,764.286,8.8354,-61.3264,124.0201,0.9677,0.5172,2.14,ABF,
ABAB,ABB-138,764.4384,9.1144,-62.25,128.6386,0.9878,0.6071,2.1384,ABF,
ABAB,ABB-138,764.5908,8.7847,-62.1319,127.5185,0.9802,0.5624,2.1333,ABF,
ABAB,ABB-138,764.7432,9.051,-62.1667,132.3255,0.9653,0.5348,2.1261,ABF,
ABAB,ABB-138,764.8956,8.9622,-61.9306,131.8435,1.0047,0.5909,2.1233,ABF,
ABAB,ABB-138,765.048,8.8861,-61.9688,130.909,0.981,0.5519,2.1304,ABF,
ABAB,ABB-138,765.2004,9.1651,-61.5625,132.2211,0.96,0.5514,2.13,ABF,
ABAB,ABB-138,765.3528,8.8354,-62.1458,125.3641,1.0018,0.4826,2.1392,ABF,
ABAB,ABB-138,765.5052,8.9369,-62.375,125.4446,0.9369,0.4811,2.1422,ABF,
ABAB,ABB-138,765.6576,9.4314,-62.3681,120.8443,0.9999,0.4607,2.148,ABF,
ABAB,ABB-138,765.81,9.0129,-62.6641,117.8028,0.946,0.493,2.1526,ABF,
ABAB,ABB-138,765.9624,8.9369,-62.5833,118.2885,0.9745,0.5515,2.1616,ABF,
ABAB,ABB-138,766.1148,9.0383,-62.3681,125.4392,0.9711,0.5334,2.1635,ABF,
ABAB,ABB-138,766.2672,9.1651,-62.7917,133.9485,0.9535,0.5103,2.1692,ABF,
ABAB,ABB-138,766.4196,9.1144,-63.0625,134.0356,1.0224,0.5623,2.1692,ABF,
ABAB,ABB-138,766.572,9.0763,-63.2986,133.4463,0.9809,0.6384,2.1695,ABF,
ABAB,ABB-138,766.7244,9.0256,-63.1016,127.1829,0.9555,0.5941,2.1587,ABF,
