STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR,GR_RAW,GR_NORM,GR_RAW_NORM
ABAB,ABB-035,1625.0412,12.828,-23.214,68.0198,1.548,0.5717,2.001,BTS,,,110.022,110.022
ABAB,ABB-035,1625.1936,12.734,-22.059,69.3872,1.535,0.5879,2.0,BTS,,,111.54133333333334,111.54133333333334
ABAB,ABB-035,1625.346,11.935,-21.94,68.6345,1.523,0.5954,1.999,BTS,,,110.70500000000001,110.70500000000001
ABAB,ABB-035,1625.4984,12.141,-22.085,68.7119,1.51,0.5987,1.998,BTS,,,110.791,110.791
ABAB,ABB-035,1625.6508,12.132,-21.865,68.8293,1.497,0.5923,2.056,BTS,,,110.92144444444445,110.92144444444445
ABAB,ABB-035,1625.8032,12.691,-21.398,68.4767,1.496,0.5486,2.115,BTS,,,110.52966666666666,110.52966666666666
ABAB,ABB-035,1625.9556,13.598,-21.057,66.8441,1.511,0.5296,2.136,BTS,,,108.71566666666666,108.71566666666666
ABAB,ABB-035,1626.108,14.118,-20.819,64.8115,1.526,0.5266,2.117,BTS,,,106.45722222222221,106.45722222222221
ABAB,ABB-035,1626.2604,14.391,-20.581,62.1189,1.538,0.5374,2.101,BTS,,,103.46544444444444,103.46544444444444
ABAB,ABB-035,1626.4128,13.858,-19.264,59.9563,1.551,0.5319,2.101,BTS,,,101.06255555555555,101.06255555555555
ABAB,ABB-035,1626.5652,13.221,-17.955,58.6337,1.589,0.4993,2.131,BTS,,,99.59299999999999,99.59299999999999
ABAB,ABB-035,1626.7176,12.973,-17.685,57.311,1.632,0.4853,2.158,BTS,,,98.12333333333333,98.12333333333333
ABAB,ABB-035,1626.87,12.761,-18.236,58.4684,1.666,0.4958,2.157,BTS,,,99.40933333333334,99.40933333333334
ABAB,ABB-035,1627.0224,12.475,-18.859,58.6658,1.695,0.5006,2.15,BTS,,,99.62866666666667,99.62866666666667
ABAB,ABB-035,1627.1748,12.128,-18.759,58.2432,1.74,0.4556,2.135,BTS,,,99.15911111111112,99.15911111111112
ABAB,ABB-035,1627.3272,11.937,-18.521,60.6506,1.693,0.4392,2.178,BTS,,,101.834,101.834
ABAB,ABB-035,1627.4796,12.086,-18.417,63.168,1.637,0.4444,2.179,BTS,,,104.63111111111111,104.63111111111111
ABAB,ABB-035,1627.632,12.396,-18.995,64.8454,1.581,0.4574,2.148,BTS,,,106.4948888888889,106.4948888888889
ABAB,ABB-035,1627.7844,12.892,-19.574,62.4728,1.567,0.5487,2.065,BTS,,,103.85866666666666,103.85866666666666
ABAB,ABB-035,1627.9368,13.309,-19.704,58.8102,1.553,0.5569,2.016,BTS,,,99.78911111111111,99.78911111111111
ABAB,ABB-035,1628.0892,13.437,-19.816,54.9375,1.551,0.5684,1.998,BTS,,,95.48611111111111,95.48611111111111
ABAB,ABB-035,1628.2416,13.249,-19.885,53.1749,1.534,0.5729,1.998,BTS,,,93.52766666666668,93.52766666666668
ABAB,ABB-035,1628.394,13.393,-19.66,53.0823,1.533,0.5764,1.998,BTS,,,93.42477777777778,93.42477777777778
ABAB,ABB-035,1628.5464,13.443,-19.403,51.7397,1.58,0.578,1.998,BTS,,,91.93299999999999,91.93299999999999
ABAB,ABB-035,1628.6988,13.406,-19.134,51.7071,1.621,0.5764,1.998,BTS,,,91.89677777777777,91.89677777777777
ABAB,ABB-035,1628.8512,10.961,-18.816,52.8345,1.643,0.4916,1.998,BTS,,,93.14944444444444,93.14944444444444
ABAB,ABB-035,1629.0036,9.315,-18.411,52.0419,1.666,0.4264,1.998,BTS,,,92.26877777777779,92.26877777777779
ABAB,ABB-035,1629.156,10.399,-18.006,49.3534,1.673,0.5414,1.998,BTS,,,89.28155555555556,89.28155555555556
ABAB,ABB-035,1629.3084,11.482,-17.836,53.2267,1.68,0.5881,1.998,BTS,,,93.58522222222223,93.58522222222223
ABAB,ABB-035,1629.4608,12.565,-18.572,56.9741,1.65,0.5952,1.998,BTS,,,97.749,97.749
ABAB,ABB-035,1629.6132,13.224,-19.253,58.4415,1.603,0.5966,1.998,BTS,,,99.37944444444445,99.37944444444445
ABAB,ABB-035,1629.7656,13.89,-19.876,55.9688,1.558,0.5973,1.997,BTS,,,96.632,96.632
ABAB,ABB-035,1629.918,14.252,-19.944,53.9362,1.513,0.5976,1.997,BTS,,,94.37355555555555,94.37355555555555
ABAB,ABB-035,1630.0704,14.341,-19.269,55.4436,1.468,0.5975,1.997,BTS,,,96.04844444444444,96.04844444444444
ABAB,ABB-035,1630.2228,13.825,-18.955,60.981,1.447,0.5974,1.997,BTS,,,102.20111111111112,102.20111111111112
ABAB,ABB-035,1630.3752,13.417,-18.64,66.7784,1.434,0.5973,1.997,BTS,,,108.64266666666667,108.64266666666667
ABAB,ABB-035,1630.5276,12.011,-18.565,73.5657,1.452,0.5973,1.997,BTS,,,116.18411111111112,116.18411111111112
ABAB,ABB-035,1630.68,10.604,-18.487,75.4332,1.514,0.5466,1.997,A,,,118.25911111111111,118.25911111111111
ABAB,ABB-035,1630.8324,9.996,-18.409,73.3705,1.613,0.4959,1.997,A,,,115.96722222222223,115.96722222222223
ABAB,ABB-035,1630.9848,9.776,-18.331,65.978,1.774,0.4453,1.997,A,,,107.75333333333333,107.75333333333333
ABAB,ABB-035,1631.1372,9.279,-18.415,59.5953,1.935,0.3946,1.997,A,,,100.66144444444444,100.66144444444444
ABAB,ABB-035,1631.2896,9.109,-18.522,53.8527,2.097,0.3439,2.156,A,,,94.28077777777779,94.28077777777779
ABAB,ABB-035,1631.442,8.94,-18.628,46.9831,2.358,0.2933,2.292,A,,,86.6478888888889,86.6478888888889
ABAB,ABB-035,1631.5944,8.9,-18.0,42.8666,2.636,0.2502,2.486,A,,,82.074,82.074
ABAB,ABB-035,1631.7468,8.861,-17.278,48.6809,2.837,0.2425,2.466,A,,,88.53433333333334,88.53433333333334
ABAB,ABB-035,1631.8992,8.862,-16.729,52.2223,3.039,0.232,2.429,A,,,92.46922222222221,92.46922222222221
ABAB,ABB-035,1632.0516,8.863,-16.262,57.8897,3.13,0.227,2.423,A,,,98.76633333333334,98.76633333333334
ABAB,ABB-035,1632.204,8.866,-16.83,61.8571,3.197,0.2222,2.424,A,,,103.17455555555557,103.17455555555557
ABAB,ABB-035,1632.3564,8.868,-17.672,65.6945,3.163,0.2214,2.412,A,,,107.43833333333335,107.43833333333335
ABAB,ABB-035,1632.5088,8.851,-18.481,67.4118,3.073,0.233,2.386,A,,,109.34644444444444,109.34644444444444
ABAB,ABB-035,1632.6612,8.855,-18.515,68.3292,2.898,0.2363,2.365,A,,,110.36577777777778,110.36577777777778
ABAB,ABB-035,1632.8136,8.872,-18.359,69.5566,2.719,0.2692,2.358,A,,,111.72955555555556,111.72955555555556
ABAB,ABB-035,1632.966,9.983,-17.746,70.4839,2.503,0.3133,2.354,A,,,112.7598888888889,112.7598888888889
ABAB,ABB-035,1633.1184,11.094,-17.511,63.1114,2.357,0.3966,2.24,A,,,104.56822222222223,104.56822222222223
ABAB,ABB-035,1633.2708,12.204,-17.8,56.8988,2.252,0.48,2.149,A,,,97.66533333333334,97.66533333333334
ABAB,ABB-035,1633.4232,13.315,-18.063,52.4562,2.192,0.5633,2.032,A,,,92.72911111111111,92.72911111111111
ABAB,ABB-035,1633.5756,14.426,-18.266,49.6426,2.233,0.5943,1.998,A,,,89.60288888888888,89.60288888888888
ABAB,ABB-035,1633.728,12.232,-18.855,48.002,2.284,0.4391,1.999,A,,,87.78,87.78
ABAB,ABB-035,1633.8804,10.038,-19.591,49.7424,2.325,0.3822,2.037,A,,,89.71377777777778,89.71377777777778
ABAB,ABB-035,1634.0328,9.184,-19.021,50.8458,2.351,0.3376,2.212,A,,,90.93977777777778,90.93977777777778
ABAB,ABB-035,1634.1852,9.044,-18.658,48.7591,2.364,0.3275,2.238,A,,,88.62122222222223,88.62122222222223
ABAB,ABB-035,1634.3376,9.154,-18.323,47.2475,2.377,0.4107,2.152,A,,,86.94166666666666,86.94166666666666
ABAB,ABB-035,1634.49,9.646,-19.021,49.401,2.35,0.4685,2.056,A,,,89.33444444444444,89.33444444444444
ABAB,ABB-035,1634.6424,10.099,-20.101,58.8953,2.307,0.5069,2.02,A,,,99.88366666666667,99.88366666666667
ABAB,ABB-035,1634.7948,10.67,-21.18,65.8426,2.236,0.5936,1.998,A,,,107.6028888888889,107.6028888888889
ABAB,ABB-035,1634.9472,12.703,-21.635,66.9701,2.127,0.5968,1.998,A,,,108.85566666666668,108.85566666666668
ABAB,ABB-035,1635.0996,12.862,-21.819,65.3075,2.017,0.5985,1.998,A,,,107.00833333333334,107.00833333333334
ABAB,ABB-035,1635.252,11.185,-21.072,64.6749,1.905,0.5992,1.998,A,,,106.30544444444445,106.30544444444445
ABAB,ABB-035,1635.4044,10.747,-20.293,63.6723,1.874,0.5996,1.998,A,,,105.19144444444444,105.19144444444444
ABAB,ABB-035,1635.5568,10.881,-20.025,62.0196,1.845,0.5819,1.998,A,,,103.35511111111111,103.35511111111111
ABAB,ABB-035,1635.7092,10.856,-20.007,59.307,1.863,0.5723,2.055,A,,,100.34111111111112,100.34111111111112
ABAB,ABB-035,1635.8616,10.622,-19.988,55.1744,1.895,0.5175,2.086,A,,,95.74933333333334,95.74933333333334
ABAB,ABB-035,1636.014,9.586,-19.97,50.6618,1.926,0.4627,2.127,A,,,90.73533333333333,90.73533333333333
ABAB,ABB-035,1636.1664,10.001,-19.951,46.9823,1.958,0.391,2.25,A,,,86.647,86.647
ABAB,ABB-035,1636.3188,10.5,-19.932,50.1506,1.989,0.377,2.168,A,,,90.16733333333333,90.16733333333333
ABAB,ABB-035,1636.4712,11.189,-19.914,55.804,1.989,0.3775,2.122,A,,,96.44888888888889,96.44888888888889
ABAB,ABB-035,1636.6236,12.181,-20.765,59.4513,1.978,0.4243,2.216,A,,,100.50144444444445,100.50144444444445
ABAB,ABB-035,1636.776,12.595,-21.135,58.6188,1.968,0.4417,2.169,A,,,99.57644444444445,99.57644444444445
ABAB,ABB-035,1636.9284,12.46,-21.506,57.8161,1.954,0.4732,2.114,A,,,98.68455555555556,98.68455555555556
ABAB,ABB-035,1637.0808,12.308,-21.29,55.4335,1.938,0.4835,2.109,A,,,96.03722222222223,96.03722222222223
ABAB,ABB-035,1637.2332,12.587,-20.885,54.8909,1.91,0.4764,2.111,A,,,95.43433333333334,95.43433333333334
ABAB,ABB-035,1637.3856,12.461,-20.35,54.4183,1.876,0.4713,2.121,A,,,94.90922222222223,94.90922222222223
ABAB,ABB-035,1637.538,12.49,-19.811,55.3057,1.851,0.4522,2.158,A,,,95.89522222222223,95.89522222222223
ABAB,ABB-035,1637.6904,12.65,-19.139,57.0031,1.821,0.4884,2.134,A,,,97.78122222222223,97.78122222222223
ABAB,ABB-035,1637.8428,13.018,-18.64,57.1805,1.791,0.5245,2.113,A,,,97.97833333333334,97.97833333333334
ABAB,ABB-035,1637.9952,13.625,-18.239,57.5579,1.761,0.5354,2.05,A,,,98.39766666666667,98.39766666666667
ABAB,ABB-035,1638.1476,13.731,-17.676,57.7453,1.755,0.5633,1.999,A,,,98.6058888888889,98.6058888888889
ABAB,ABB-035,1638.3,12.425,-17.114,57.6127,1.749,0.5216,1.998,A,,,98.45855555555556,98.45855555555556
ABAB,ABB-035,1638.4524,12.31,-17.048,57.9801,1.743,0.4837,1.997,A,,,98.86677777777777,98.86677777777777
ABAB,ABB-035,1638.6048,12.125,-17.364,59.3774,1.755,0.4614,2.051,A,,,100.41933333333333,100.41933333333333
ABAB,ABB-035,1638.7572,11.933,-17.641,61.8948,1.783,0.4508,2.146,A,,,103.21644444444445,103.21644444444445
ABAB,ABB-035,1638.9096,11.813,-17.917,64.2021,1.81,0.4406,2.11,A,,,105.78011111111111,105.78011111111111
ABAB,ABB-035,1639.062,11.939,-18.193,61.3096,1.837,0.4431,2.103,A,,,102.56622222222222,102.56622222222222
ABAB,ABB-035,1639.2144,12.282,-18.236,58.787,1.85,0.5119,2.114,A,,,99.76333333333334,99.76333333333334
ABAB,ABB-035,1639.3668,12.647,-18.279,59.2444,1.862,0.5189,2.07,A,,,100.27155555555555,100.27155555555555
ABAB,ABB-035,1639.5192,12.627,-18.322,60.2418,1.863,0.4883,2.025,A,,,101.37977777777778,101.37977777777778
ABAB,ABB-035,1639.6716,12.242,-17.788,62.3092,1.865,0.4665,2.016,A,,,103.6768888888889,103.6768888888889
ABAB,ABB-035,1639.824,11.056,-17.165,63.0466,1.867,0.4647,2.008,A,,,104.49622222222223,104.49622222222223
ABAB,ABB-035,1639.9764,11.025,-16.795,62.7939,1.868,0.4763,1.999,A,,,104.21544444444444,104.21544444444444
ABAB,ABB-035,1640.1288,11.098,-16.484,60.2013,1.87,0.4789,2.028,A,,,101.33477777777779,101.33477777777779
ABAB,ABB-035,1640.2812,11.929,-16.101,54.9187,1.866,0.4843,2.047,A,,,95.46522222222222,95.46522222222222
ABAB,ABB-035,1640.4336,12.122,-15.598,53.0261,1.844,0.4829,2.064,A,,,93.36233333333334,93.36233333333334
ABAB,ABB-035,1640.586,11.987,-15.092,54.4235,1.861,0.4669,2.066,A,,,94.91499999999999,94.91499999999999
ABAB,ABB-035,1640.7384,11.817,-14.702,56.7609,1.879,0.4455,2.063,A,,,97.51211111111111,97.51211111111111
ABAB,ABB-035,1640.8908,11.946,-14.449,59.3983,1.896,0.4398,2.058,A,,,100.44255555555556,100.44255555555556
ABAB,ABB-035,1641.0432,12.076,-14.196,61.8257,1.909,0.4375,2.064,A,,,103.13966666666667,103.13966666666667
ABAB,ABB-035,1641.1956,12.199,-13.943,62.1331,1.919,0.4365,2.095,A,,,103.48122222222221,103.48122222222221
ABAB,ABB-035,1641.348,11.919,-13.632,60.5604,1.929,0.4462,2.105,A,,,101.73377777777779,101.73377777777779
ABAB,ABB-035,1641.5004,11.799,-13.295,58.7778,1.93,0.4596,2.079,A,,,99.75311111111111,99.75311111111111
ABAB,ABB-035,1641.6528,11.764,-13.261,59.6252,1.931,0.4644,2.07,A,,,100.69466666666668,100.69466666666668
ABAB,ABB-035,1641.8052,11.189,-13.226,59.5926,1.932,0.4572,2.043,A,,,100.65844444444444,100.65844444444444
ABAB,ABB-035,1641.9576,10.939,-13.661,61.05,1.933,0.4583,2.044,A,,,102.27777777777777,102.27777777777777
ABAB,ABB-035,1642.11,10.688,-14.027,58.6974,1.902,0.4743,2.05,A,,,99.66377777777778,99.66377777777778
ABAB,ABB-035,1642.2624,10.363,-14.351,56.7648,1.868,0.4996,2.029,A,,,97.51644444444445,97.51644444444445
ABAB,ABB-035,1642.4148,11.984,-14.785,55.0022,1.838,0.582,1.998,A,,,95.558,95.558
ABAB,ABB-035,1642.5672,12.999,-15.391,54.3496,1.824,0.5945,1.998,A,,,94.8328888888889,94.8328888888889
ABAB,ABB-035,1642.7196,13.405,-16.741,56.257,1.808,0.5978,1.998,A,,,96.95222222222222,96.95222222222222
ABAB,ABB-035,1642.872,13.863,-17.36,55.7044,1.793,0.5986,1.999,A,,,96.33822222222221,96.33822222222221
ABAB,ABB-035,1643.0244,14.039,-17.551,56.4517,1.777,0.599,1.999,A,,,97.16855555555557,97.16855555555557
ABAB,ABB-035,1643.1768,13.964,-16.877,57.2091,1.767,0.599,1.999,A,,,98.01011111111112,98.01011111111112
ABAB,ABB-035,1643.3292,13.751,-16.203,58.9465,1.757,0.5966,2.0,A,,,99.94055555555556,99.94055555555556
ABAB,ABB-035,1643.4816,13.404,-15.987,61.5539,1.747,0.5185,2.0,A,,,102.83766666666668,102.83766666666668
ABAB,ABB-035,1643.634,12.986,-15.86,64.8613,1.754,0.4467,2.0,A,,,106.51255555555556,106.51255555555556
ABAB,ABB-035,1643.7864,12.533,-15.817,65.0087,1.772,0.4264,2.002,A,,,106.67633333333335,106.67633333333335
ABAB,ABB-035,1643.9388,11.765,-15.774,66.3261,1.79,0.4276,2.105,A,,,108.14011111111111,108.14011111111111
ABAB,ABB-035,1644.0912,12.0,-15.882,68.5435,1.811,0.426,2.204,A,,,110.60388888888889,110.60388888888889
ABAB,ABB-035,1644.2436,12.362,-16.066,70.5109,1.849,0.4638,2.154,A,,,112.7898888888889,112.7898888888889
ABAB,ABB-035,1644.396,12.723,-15.684,68.8382,1.888,0.5016,2.099,A,,,110.93133333333334,110.93133333333334
ABAB,ABB-035,1644.5484,13.045,-15.208,67.2556,1.927,0.5394,2.093,A,,,109.17288888888889,109.17288888888889
ABAB,ABB-035,1644.7008,13.189,-14.95,65.743,1.965,0.5437,2.087,A,,,107.49222222222222,107.49222222222222
ABAB,ABB-035,1644.8532,13.137,-15.673,66.4704,1.944,0.5604,2.08,A,,,108.30044444444445,108.30044444444445
ABAB,ABB-035,1645.0056,13.04,-16.397,67.1978,1.922,0.5789,2.074,A,,,109.10866666666666,109.10866666666666
ABAB,ABB-035,1645.158,13.495,-16.906,68.6252,1.901,0.5896,2.068,A,,,110.69466666666668,110.69466666666668
ABAB,ABB-035,1645.3104,13.62,-17.381,72.4526,1.872,0.5922,2.062,A,,,114.94733333333335,114.94733333333335
ABAB,ABB-035,1645.4628,13.745,-17.55,76.17,1.843,0.5947,2.056,A,,,119.07777777777778,119.07777777777778
ABAB,ABB-035,1645.6152,12.577,-17.731,77.5073,1.813,0.5972,2.049,A,,,120.56366666666668,120.56366666666668
ABAB,ABB-035,1645.7676,11.248,-17.956,74.1647,1.781,0.5903,2.043,A,,,116.84966666666666,116.84966666666666
ABAB,ABB-035,1645.92,11.157,-18.322,72.3621,1.763,0.5975,2.037,A,,,114.84677777777777,114.84677777777777
ABAB,ABB-035,1646.0724,11.318,-18.763,70.7095,1.747,0.595,2.031,A,,,113.01055555555557,113.01055555555557
ABAB,ABB-035,1646.2248,11.535,-19.315,67.5269,1.724,0.5968,2.025,A,,,109.47433333333333,109.47433333333333
ABAB,ABB-035,1646.3772,11.886,-19.409,65.6743,1.699,0.5976,2.019,A,,,107.4158888888889,107.4158888888889
ABAB,ABB-035,1646.5296,12.537,-19.502,66.1517,1.672,0.5978,2.012,A,,,107.94633333333334,107.94633333333334
ABAB,ABB-035,1646.682,13.089,-19.596,64.4091,1.656,0.5976,2.006,A,,,106.01011111111112,106.01011111111112
ABAB,ABB-035,1646.8344,13.44,-19.097,64.9465,1.664,0.5977,2.0,A,,,106.60722222222222,106.60722222222222
ABAB,ABB-035,1646.9868,13.454,-18.085,65.4539,1.672,0.5977,2.069,A,,,107.171,107.171
ABAB,ABB-035,1647.1392,13.688,-17.1701,68.7013,1.68,0.5976,2.09,A,,,110.77922222222223,110.77922222222223
ABAB,ABB-035,1647.2916,14.015,-20.761,70.1287,1.689,0.5976,2.083,A,,,112.36522222222222,112.36522222222222
ABAB,ABB-035,1647.444,14.346,-20.682,72.126,1.699,0.5978,2.065,A,,,114.58444444444446,114.58444444444446
ABAB,ABB-035,1647.5964,13.998,-20.603,73.3534,1.708,0.5976,2.0,A,,,115.94822222222221,115.94822222222221
ABAB,ABB-035,1647.7488,13.057,-20.569,74.5308,1.769,0.54,1.999,A,,,117.25644444444444,117.25644444444444
ABAB,ABB-035,1647.9012,11.331,-19.752,76.1482,1.855,0.4825,1.999,A,,,119.05355555555556,119.05355555555556
ABAB,ABB-035,1648.0536,10.576,-19.373,77.1656,1.948,0.4492,1.999,A,,,120.184,120.184
ABAB,ABB-035,1648.206,9.94,-19.493,77.3529,2.049,0.4291,1.998,A,,,120.39211111111112,120.39211111111112
ABAB,ABB-035,1648.3584,9.738,-19.614,72.0204,2.149,0.3901,2.132,A,,,114.46711111111111,114.46711111111111
ABAB,ABB-035,1648.5108,9.677,-19.933,66.4978,2.25,0.3421,2.368,A,,,108.3308888888889,108.3308888888889
ABAB,ABB-035,1648.6632,9.26,-20.203,60.5852,2.35,0.3115,2.405,A,,,101.76133333333334,101.76133333333334
ABAB,ABB-035,1648.8156,9.192,-18.927,57.5827,2.427,0.2626,2.476,A,,,98.42522222222223,98.42522222222223
ABAB,ABB-035,1648.968,9.282,-17.503,60.48,2.504,0.2558,2.583,A,,,101.64444444444445,101.64444444444445
ABAB,ABB-035,1649.1204,9.429,-16.043,70.0173,2.492,0.3102,2.595,A,,,112.24144444444445,112.24144444444445
ABAB,ABB-035,1649.2728,9.25,-15.284,80.9446,2.48,0.3203,2.541,A,,,124.38288888888889,124.38288888888889
ABAB,ABB-035,1649.4252,9.294,-15.95,86.1321,2.454,0.3178,2.464,A,,,130.14677777777777,130.14677777777777
ABAB,ABB-035,1649.5776,9.414,-16.186,90.1695,2.401,0.3278,2.484,A,,,134.6327777777778,134.6327777777778
ABAB,ABB-035,1649.73,9.416,-16.423,94.3469,2.347,0.3391,2.469,A,,,139.27433333333335,139.27433333333335
ABAB,ABB-035,1649.8824,9.326,-16.332,98.8443,2.346,0.3447,2.413,A,,,144.27144444444446,144.27144444444446
ABAB,ABB-035,1650.0348,9.281,-16.196,99.4217,2.345,0.3482,2.379,A,,,144.913,144.913
ABAB,ABB-035,1650.1872,9.266,-16.154,99.4391,2.369,0.3658,2.35,A,,,144.93233333333333,144.93233333333333
ABAB,ABB-035,1650.3396,9.25,-16.324,99.4664,2.394,0.3867,2.326,A,,,144.96266666666668,144.96266666666668
ABAB,ABB-035,1650.492,9.247,-16.11,99.4938,2.415,0.3986,2.316,A,,,144.9931111111111,144.9931111111111
ABAB,ABB-035,1650.6444,9.268,-15.357,99.5212,2.431,0.411,2.305,A,,,145.02355555555556,145.02355555555556
ABAB,ABB-035,1650.7968,9.288,-14.605,99.5486,2.453,0.4232,2.308,A,,,145.054,145.054
ABAB,ABB-035,1650.9492,9.41,-13.955,99.576,2.486,0.433,2.32,A,,,145.08444444444444,145.08444444444444
ABAB,ABB-035,1651.1016,9.578,-13.443,99.6034,2.52,0.4488,2.306,A,,,145.11488888888888,145.11488888888888
ABAB,ABB-035,1651.254,9.804,-12.932,99.6308,2.522,0.4874,2.254,A,,,145.14533333333333,145.14533333333333
ABAB,ABB-035,1651.4064,9.599,-14.048,99.6582,2.525,0.4713,2.235,A,,,145.1757777777778,145.1757777777778
ABAB,ABB-035,1651.5588,9.453,-14.893,99.6856,2.528,0.4431,2.243,A,,,145.2062222222222,145.2062222222222
ABAB,ABB-035,1651.7112,9.385,-15.469,99.713,2.53,0.4333,2.239,A,,,145.23666666666668,145.23666666666668
ABAB,ABB-035,1651.8636,9.346,-15.605,99.7303,2.533,0.4365,2.235,A,,,145.25588888888888,145.25588888888888
ABAB,ABB-035,1652.016,9.428,-15.741,99.7577,2.536,0.4433,2.254,A,,,145.28633333333335,145.28633333333335
ABAB,ABB-035,1652.1684,9.542,-16.046,99.7851,2.597,0.4431,2.237,A,,,145.3167777777778,145.3167777777778
ABAB,ABB-035,1652.3208,9.637,-16.418,99.8125,2.668,0.4372,2.21,A,,,145.34722222222223,145.34722222222223
ABAB,ABB-035,1652.4732,9.299,-16.625,99.8399,2.74,0.4269,2.193,A,,,145.37766666666667,145.37766666666667
ABAB,ABB-035,1652.6256,9.211,-16.68,99.8673,2.821,0.4233,2.188,A,,,145.4081111111111,145.4081111111111
ABAB,ABB-035,1652.778,9.194,-16.523,99.8947,2.902,0.4066,2.158,A,,,145.43855555555558,145.43855555555558
ABAB,ABB-035,1652.9304,9.212,-16.274,99.9221,2.929,0.382,2.118,A,,,145.469,145.469
ABAB,ABB-035,1653.0828,9.231,-15.865,99.9495,2.944,0.3591,2.126,A,,,145.49944444444446,145.49944444444446
ABAB,ABB-035,1653.2352,9.282,-15.375,99.9769,2.933,0.3654,2.152,A,,,145.52988888888888,145.52988888888888
ABAB,ABB-035,1653.3876,9.358,-15.477,99.9942,2.832,0.378,2.185,B,,,145.54911111111113,145.54911111111113
ABAB,ABB-035,1653.54,9.505,-15.579,100.0216,2.709,0.4109,2.207,B,,,145.57955555555557,145.57955555555557
ABAB,ABB-035,1653.6924,9.781,-16.922,96.829,2.568,0.4851,2.214,B,,,142.03222222222223,142.03222222222223
ABAB,ABB-035,1653.8448,11.53,-17.944,93.0264,2.45,0.4975,2.192,B,,,137.8071111111111,137.8071111111111
ABAB,ABB-035,1653.9972,12.23,-18.791,89.6838,2.342,0.502,2.126,B,,,134.0931111111111,134.0931111111111
ABAB,ABB-035,1654.1496,12.011,-19.199,89.6812,2.308,0.5014,2.049,B,,,134.09022222222222,134.09022222222222
ABAB,ABB-035,1654.302,10.736,-19.607,91.1786,2.275,0.4982,2.017,B,,,135.75400000000002,135.75400000000002
ABAB,ABB-035,1654.4544,9.602,-18.978,95.1359,2.253,0.4159,2.024,B,,,140.151,140.151
ABAB,ABB-035,1654.6068,9.465,-18.262,93.9734,2.264,0.3877,2.133,B,,,138.85933333333332,138.85933333333332
ABAB,ABB-035,1654.7592,9.495,-17.546,96.6207,2.274,0.3711,2.3,B,,,141.8007777777778,141.8007777777778
ABAB,ABB-035,1654.9116,9.55,-16.933,100.1081,2.271,0.3696,2.342,B,,,145.67566666666664,145.67566666666664
ABAB,ABB-035,1655.064,9.606,-16.349,99.9855,2.23,0.3774,2.335,B,,,145.53944444444446,145.53944444444446
ABAB,ABB-035,1655.2164,9.708,-16.225,96.6829,2.19,0.3814,2.323,B,,,141.8698888888889,141.8698888888889
ABAB,ABB-035,1655.3688,9.81,-16.102,93.4603,2.099,0.4192,2.322,B,,,138.28922222222224,138.28922222222224
ABAB,ABB-035,1655.5212,9.992,-16.282,89.6976,2.004,0.4309,2.307,B,,,134.10844444444444,134.10844444444444
ABAB,ABB-035,1655.6736,10.386,-16.623,81.4651,1.908,0.4863,2.252,B,,,124.96122222222223,124.96122222222223
ABAB,ABB-035,1655.826,10.443,-17.119,76.3726,1.891,0.4951,2.15,B,,,119.3028888888889,119.3028888888889
ABAB,ABB-035,1655.9784,11.519,-17.703,76.1399,1.879,0.4992,2.099,B,,,119.04433333333333,119.04433333333333
ABAB,ABB-035,1656.1308,12.146,-18.299,75.8973,1.884,0.5223,2.03,B,,,118.77477777777779,118.77477777777779
ABAB,ABB-035,1656.2832,12.68,-18.912,76.8046,1.937,0.4949,2.001,B,,,119.78288888888889,119.78288888888889
ABAB,ABB-035,1656.4356,13.124,-19.437,80.522,1.991,0.4632,2.046,B,,,123.91333333333334,123.91333333333334
ABAB,ABB-035,1656.588,11.509,-19.948,82.2293,2.096,0.4346,2.2,B,,,125.81033333333333,125.81033333333333
ABAB,ABB-035,1656.7404,10.882,-19.96,79.5468,2.207,0.4058,2.229,B,,,122.82977777777779,122.82977777777779
ABAB,ABB-035,1656.8928,10.379,-19.88,76.8442,2.317,0.3837,2.228,B,,,119.82688888888889,119.82688888888889
ABAB,ABB-035,1657.0452,10.136,-18.972,74.2716,2.411,0.3617,2.238,B,,,116.96844444444446,116.96844444444446
ABAB,ABB-035,1657.1976,10.118,-17.89,73.489,2.499,0.3515,2.257,B,,,116.0988888888889,116.0988888888889
ABAB,ABB-035,1657.35,10.706,-17.282,72.6064,2.533,0.4276,2.319,B,,,115.11822222222222,115.11822222222222
ABAB,ABB-035,1657.5024,11.17,-17.096,71.7838,2.567,0.4738,2.325,B,,,114.20422222222223,114.20422222222223
ABAB,ABB-035,1657.6548,11.624,-17.409,71.2812,2.567,0.4839,2.334,B,,,113.64577777777778,113.64577777777778
ABAB,ABB-035,1657.8072,12.041,-17.981,74.6585,2.529,0.5034,2.291,B,,,117.39833333333334,117.39833333333334
ABAB,ABB-035,1657.9596,12.504,-19.04,78.2359,2.449,0.5141,2.306,B,,,121.37322222222222,121.37322222222222
ABAB,ABB-035,1658.112,12.908,-20.175,78.6033,2.399,0.5129,2.329,B,,,121.78144444444445,121.78144444444445
ABAB,ABB-035,1658.2644,12.547,-19.857,75.7007,2.378,0.5249,2.289,B,,,118.55633333333333,118.55633333333333
