DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER
1712.976,ABAB,ABB-122,11.733,-50.5427,126.936,2.025,0.3572,2.265,A
1713.1284,ABAB,ABB-122,12.212,-50.2012,124.287,2.123,0.3503,2.25,A
1713.2808,ABAB,ABB-122,11.769,-50.4366,121.638,2.227,0.3352,2.234,A
1713.4332,ABAB,ABB-122,11.23,-50.6721,118.989,2.398,0.312,2.207,A
1713.5856,ABAB,ABB-122,11.252,-50.9076,117.548,2.583,0.293,2.174,A
1713.738,ABAB,ABB-122,11.438,-51.143,116.107,2.792,0.274,2.162,A
1713.8904,ABAB,ABB-122,11.625,-51.3785,115.104,3.017,0.2742,2.149,A
1714.0428,ABAB,ABB-122,11.594,-51.0149,114.1,3.204,0.2843,2.137,A
1714.1952,ABAB,ABB-122,11.563,-50.6514,111.442,3.403,0.2989,2.092,A
1714.3476,ABAB,ABB-122,11.34,-50.2889,108.784,3.614,0.3038,2.046,A
1714.5,ABAB,ABB-122,11.116,-48.7423,102.65,3.674,0.2941,2.063,A
1714.6524,ABAB,ABB-122,10.986,-47.1958,96.516,3.737,0.2713,2.325,A
1714.8048,ABAB,ABB-122,10.856,-46.7133,92.951,3.799,0.2409,2.497,A
1714.9572,ABAB,ABB-122,10.309,-46.2307,89.387,3.629,0.2367,2.568,A
1715.1096,ABAB,ABB-122,9.771,-45.7482,91.193,3.466,0.2326,2.619,A
1715.262,ABAB,ABB-122,9.234,-45.2657,96.72,3.033,0.2431,2.591,A
1715.4144,ABAB,ABB-122,9.267,-44.7831,102.246,2.747,0.2536,2.557,A
1715.5668,ABAB,ABB-122,9.3,-45.3606,113.619,2.601,0.2692,2.534,A
1715.7192,ABAB,ABB-122,9.332,-45.9391,121.837,2.462,0.2717,2.511,A
1715.8716,ABAB,ABB-122,9.358,-46.5175,123.288,2.436,0.2742,2.488,A
1716.024,ABAB,ABB-122,9.384,-47.096,123.214,2.373,0.2767,2.475,A
1716.1764,ABAB,ABB-122,9.411,-47.1736,123.141,2.365,0.2792,2.467,A
1716.3288,ABAB,ABB-122,9.437,-47.2511,123.068,2.356,0.2856,2.474,A
1716.4812,ABAB,ABB-122,9.423,-47.3297,124.58,2.348,0.2981,2.469,A
1716.6336,ABAB,ABB-122,9.41,-47.4073,126.091,2.339,0.3138,2.411,A
1716.786,ABAB,ABB-122,9.341,-47.4839,126.35,2.473,0.3132,2.382,A
1716.9384,ABAB,ABB-122,9.272,-47.5604,126.608,2.721,0.3058,2.389,A
1717.0908,ABAB,ABB-122,9.171,-47.636,126.866,2.848,0.2984,2.482,A
1717.2432,ABAB,ABB-122,9.07,-47.7126,123.815,2.787,0.2794,2.542,A
1717.3956,ABAB,ABB-122,8.969,-47.6751,116.784,2.727,0.235,2.583,A
1717.548,ABAB,ABB-122,8.916,-47.6377,106.836,2.669,0.2165,2.597,A
1717.7004,ABAB,ABB-122,8.863,-47.5993,101.483,2.687,0.2172,2.589,A
1717.8528,ABAB,ABB-122,8.95,-47.3698,104.965,2.704,0.22,2.608,A
1718.0052,ABAB,ABB-122,9.037,-47.1394,108.446,2.722,0.2296,2.559,A
1718.1576,ABAB,ABB-122,9.464,-46.91,116.158,2.954,0.2391,2.519,A
1718.31,ABAB,ABB-122,9.891,-47.3296,123.869,3.47,0.3242,2.478,A
1718.4624,ABAB,ABB-122,10.322,-47.7491,133.447,4.222,0.3714,2.309,A
1718.6148,ABAB,ABB-122,10.502,-48.1687,138.336,5.353,0.3979,2.135,A
1718.7672,ABAB,ABB-122,10.319,-48.3903,143.224,7.227,0.4263,2.063,A
1718.9196,ABAB,ABB-122,9.897,-48.6118,142.782,8.375,0.4638,2.001,A
1719.072,ABAB,ABB-122,9.361,-49.1054,136.199,9.292,0.4944,1.878,A
1719.2244,ABAB,ABB-122,9.145,-49.599,129.615,9.835,0.5125,1.814,A
1719.3768,ABAB,ABB-122,8.93,-50.0925,109.273,9.029,0.526,1.683,A
1719.5292,ABAB,ABB-122,8.866,-50.6751,97.198,7.966,0.5211,1.585,A
1719.6816,ABAB,ABB-122,8.803,-51.2577,90.954,7.028,0.5162,1.781,A
1719.834,ABAB,ABB-122,8.818,-51.1553,93.269,6.201,0.4992,1.889,A
1719.9864,ABAB,ABB-122,8.834,-50.8258,95.583,5.84,0.3863,2.3,A
1720.1388,ABAB,ABB-122,8.849,-50.4964,107.004,5.5,0.2734,2.393,A
1720.2912,ABAB,ABB-122,8.864,-50.167,109.237,5.18,0.2613,2.415,A
1720.4436,ABAB,ABB-122,8.879,-49.8385,111.47,4.938,0.2492,2.438,A
1720.596,ABAB,ABB-122,8.894,-49.8981,113.703,4.708,0.2526,2.461,A
1720.7484,ABAB,ABB-122,8.908,-50.6927,115.108,4.489,0.2525,2.483,A
1720.9008,ABAB,ABB-122,8.923,-51.4872,116.512,4.353,0.2507,2.48,A
1721.0532,ABAB,ABB-122,8.893,-52.2808,116.936,4.221,0.2489,2.477,A
1721.2056,ABAB,ABB-122,8.862,-53.9574,117.359,4.132,0.2471,2.474,A
1721.358,ABAB,ABB-122,8.807,-53.832,116.476,4.044,0.2475,2.501,A
1721.5104,ABAB,ABB-122,8.752,-53.7075,115.593,3.959,0.248,2.509,A
1721.6628,ABAB,ABB-122,8.697,-53.3271,117.504,3.875,0.2484,2.502,A
1721.8152,ABAB,ABB-122,8.684,-52.9477,121.879,3.789,0.2618,2.495,A
1721.9676,ABAB,ABB-122,8.671,-52.5672,124.075,3.704,0.276,2.481,A
1722.12,ABAB,ABB-122,8.659,-52.5548,126.271,3.621,0.2798,2.468,A
1722.2724,ABAB,ABB-122,8.655,-52.5424,128.468,3.523,0.2837,2.465,A
1722.4248,ABAB,ABB-122,8.65,-53.0549,127.062,3.428,0.2795,2.464,A
1722.5772,ABAB,ABB-122,8.598,-53.5675,125.657,3.265,0.2754,2.464,A
1722.7296,ABAB,ABB-122,8.546,-54.0801,120.068,3.11,0.266,2.461,A
1722.882,ABAB,ABB-122,8.494,-57.1717,114.479,2.787,0.2596,2.457,A
1723.0344,ABAB,ABB-122,8.442,-69.0252,100.737,2.427,0.2531,2.445,A
1723.1868,ABAB,ABB-122,8.373,-82.2668,88.444,2.168,0.2533,2.418,A
1723.3392,ABAB,ABB-122,8.305,-92.2844,76.031,1.936,0.2528,2.387,B
1723.4916,ABAB,ABB-122,8.21,-102.0579,64.139,1.726,0.2524,2.356,B
1723.644,ABAB,ABB-122,8.116,-112.4415,57.502,1.539,0.2519,2.263,B
1723.7964,ABAB,ABB-122,8.106,-122.8241,50.866,1.36,0.2515,2.211,B
1723.9488,ABAB,ABB-122,8.096,-128.6146,46.146,1.228,0.2482,2.178,B
1724.1012,ABAB,ABB-122,8.086,-133.0352,42.265,1.128,0.2449,2.183,B
1724.2536,ABAB,ABB-122,8.076,-137.4558,38.385,1.055,0.2417,2.189,B
1724.406,ABAB,ABB-122,8.078,-140.1894,37.154,0.987,0.2412,2.186,B
1724.5584,ABAB,ABB-122,8.081,-142.9229,35.923,0.965,0.2408,2.184,B
1724.7108,ABAB,ABB-122,8.083,-145.6565,34.692,0.944,0.2404,2.181,B
1724.8632,ABAB,ABB-122,8.085,-146.2721,33.461,0.935,0.2416,2.195,B
1725.0156,ABAB,ABB-122,8.087,-146.8866,32.23,0.926,0.2428,2.209,B
1725.168,ABAB,ABB-122,8.091,-147.5012,32.061,0.917,0.2441,2.218,B
1725.3204,ABAB,ABB-122,8.094,-148.1168,31.892,0.908,0.2453,2.221,B
1725.4728,ABAB,ABB-122,8.097,-147.8443,31.723,0.899,0.2465,2.224,B
1725.6252,ABAB,ABB-122,8.1,-147.5729,31.553,0.901,0.2451,2.227,B
1725.7776,ABAB,ABB-122,8.104,-147.3015,31.274,0.903,0.2437,2.219,B
1725.93,ABAB,ABB-122,8.108,-147.0291,30.996,0.905,0.2423,2.215,B
1726.0824,ABAB,ABB-122,8.111,-146.7576,30.717,0.907,0.2409,2.211,B
1726.2348,ABAB,ABB-122,8.116,-146.4852,30.438,0.909,0.2395,2.225,B
1726.3872,ABAB,ABB-122,8.119,-146.2138,30.964,0.91,0.2382,2.238,B
1726.5396,ABAB,ABB-122,8.123,-146.0523,31.49,0.913,0.2368,2.242,B
1726.692,ABAB,ABB-122,8.127,-145.8899,32.017,0.916,0.2354,2.234,B
1726.8444,ABAB,ABB-122,8.133,-145.7275,32.543,0.921,0.234,2.234,B
1726.9968,ABAB,ABB-122,8.138,-145.566,34.003,0.925,0.2369,2.224,B
1727.1492,ABAB,ABB-122,8.143,-145.4036,35.464,0.929,0.2398,2.213,B
1727.3016,ABAB,ABB-122,8.149,-145.2422,36.924,0.933,0.2426,2.201,B
1727.454,ABAB,ABB-122,8.154,-145.0798,37.812,0.937,0.2432,2.188,B
1727.6064,ABAB,ABB-122,8.159,-144.9173,38.7,0.944,0.2409,2.183,B
1727.7588,ABAB,ABB-122,8.161,-144.8629,36.694,0.951,0.2387,2.195,B
1727.9112,ABAB,ABB-122,8.162,-144.8085,34.689,0.958,0.2364,2.207,B
1728.0636,ABAB,ABB-122,8.164,-144.753,33.901,0.965,0.2369,2.198,B
1728.216,ABAB,ABB-122,8.166,-144.6986,33.113,0.97,0.2374,2.19,B
1728.3684,ABAB,ABB-122,8.167,-144.6432,33.907,0.975,0.2378,2.2,B
1728.5208,ABAB,ABB-122,8.169,-144.5887,34.701,0.978,0.2383,2.204,B
1728.6732,ABAB,ABB-122,8.173,-144.7033,35.496,0.98,0.243,2.209,B
1728.8256,ABAB,ABB-122,8.177,-144.8189,35.23,0.969,0.2476,2.195,B
1728.978,ABAB,ABB-122,8.182,-144.9335,34.965,0.958,0.2523,2.199,B
1729.1304,ABAB,ABB-122,8.186,-145.048,35.37,0.944,0.2517,2.203,B
1729.2828,ABAB,ABB-122,8.191,-145.1636,35.774,0.93,0.2513,2.211,B
1729.4352,ABAB,ABB-122,8.195,-145.2782,36.179,0.921,0.2464,2.197,B
1729.5876,ABAB,ABB-122,8.194,-145.3927,36.671,0.912,0.2416,2.208,B
1729.74,ABAB,ABB-122,8.192,-145.1313,37.164,0.904,0.2401,2.218,B
1729.8924,ABAB,ABB-122,8.191,-144.8709,36.765,0.911,0.2386,2.215,B
1730.0448,ABAB,ABB-122,8.189,-144.6095,36.366,0.919,0.2435,2.205,B
1730.1972,ABAB,ABB-122,8.188,-144.348,35.968,0.927,0.2482,2.214,B
1730.3496,ABAB,ABB-122,8.191,-144.0866,35.569,0.962,0.2529,2.21,B
1730.502,ABAB,ABB-122,8.193,-143.8252,36.456,0.998,0.2512,2.185,B
1730.6544,ABAB,ABB-122,8.196,-143.5637,37.342,1.063,0.2495,2.194,B
1730.8068,ABAB,ABB-122,8.198,-141.8773,38.229,1.132,0.2477,2.202,B
1730.9592,ABAB,ABB-122,8.229,-140.1909,39.116,1.24,0.246,2.21,B
1731.1116,ABAB,ABB-122,8.261,-138.5034,42.497,1.36,0.2372,2.2,B
1731.264,ABAB,ABB-122,8.292,-134.323,45.878,1.515,0.2224,2.221,B
1731.4164,ABAB,ABB-122,8.372,-130.1426,57.912,1.701,0.2149,2.249,B
1731.5688,ABAB,ABB-122,8.451,-121.5631,92.182,1.909,0.2182,2.286,B
1731.7212,ABAB,ABB-122,8.529,-112.9837,110.379,2.046,0.2238,2.333,B
1731.8736,ABAB,ABB-122,9.794,-100.7973,128.576,2.192,0.2906,2.374,B
1732.026,ABAB,ABB-122,9.789,-81.2569,133.326,2.281,0.3144,2.463,B
1732.1784,ABAB,ABB-122,9.784,-57.7444,138.077,2.372,0.3381,2.447,B
1732.3308,ABAB,ABB-122,9.957,-51.829,140.772,2.415,0.342,2.375,B
1732.4832,ABAB,ABB-122,10.383,-49.8916,143.467,2.459,0.3459,2.322,B
1732.6356,ABAB,ABB-122,10.534,-47.9551,146.161,2.504,0.3413,2.297,B
1732.788,ABAB,ABB-122,10.43,-46.0677,148.856,2.496,0.3373,2.307,B
1732.9404,ABAB,ABB-122,10.058,-45.9013,153.044,2.488,0.3333,2.36,B
1733.0928,ABAB,ABB-122,9.452,-45.7349,157.232,2.45,0.338,2.406,B
1733.2452,ABAB,ABB-122,9.535,-45.5684,158.067,2.413,0.3428,2.471,B
1733.3976,ABAB,ABB-122,9.589,-45.402,158.902,2.376,0.3438,2.45,B
1733.55,ABAB,ABB-122,9.455,-45.2356,158.48,2.31,0.3448,2.417,B
1733.7024,ABAB,ABB-122,9.322,-45.0691,158.059,2.246,0.3458,2.392,B
1733.8548,ABAB,ABB-122,9.21,-44.9027,159.231,2.184,0.3448,2.392,B
1734.0072,ABAB,ABB-122,9.25,-44.7363,160.403,2.188,0.3473,2.392,B
1734.1596,ABAB,ABB-122,9.291,-44.5698,161.575,2.193,0.3498,2.392,B
1734.312,ABAB,ABB-122,9.331,-44.2054,163.278,2.197,0.3523,2.393,B
1734.4644,ABAB,ABB-122,9.415,-43.841,164.981,2.256,0.3558,2.393,B
1734.6168,ABAB,ABB-122,9.499,-43.4766,164.856,2.317,0.3593,2.387,B
1734.7692,ABAB,ABB-122,9.583,-43.1131,164.731,2.379,0.3628,2.38,B
1734.9216,ABAB,ABB-122,9.639,-42.7487,166.89,2.458,0.3663,2.402,B
1735.074,ABAB,ABB-122,9.694,-42.3843,169.048,2.539,0.3638,2.421,B
1735.2264,ABAB,ABB-122,9.627,-42.2288,168.987,2.623,0.3614,2.411,B
1735.3788,ABAB,ABB-122,9.41,-42.0724,168.926,2.709,0.352,2.429,B
1735.5312,ABAB,ABB-122,9.192,-42.2,168.865,2.794,0.3453,2.462,B
1735.6836,ABAB,ABB-122,9.113,-44.2915,165.878,2.881,0.3386,2.5,B
1735.836,ABAB,ABB-122,9.033,-46.8111,162.891,2.972,0.337,2.482,B
1735.9884,ABAB,ABB-122,9.005,-49.3307,160.785,3.007,0.3355,2.464,B
1736.1408,ABAB,ABB-122,8.977,-50.4263,158.679,3.043,0.3379,2.44,B
1736.2932,ABAB,ABB-122,8.95,-51.5208,152.471,3.012,0.3331,2.417,B
1736.4456,ABAB,ABB-122,8.885,-52.1174,148.792,2.982,0.3284,2.412,B
1736.598,ABAB,ABB-122,8.821,-51.453,145.112,2.952,0.3287,2.408,B
1736.7504,ABAB,ABB-122,8.756,-50.7885,149.145,2.906,0.3318,2.411,B
1736.9028,ABAB,ABB-122,8.718,-50.1241,153.115,2.861,0.335,2.443,B
1737.0552,ABAB,ABB-122,8.679,-49.5797,157.085,2.816,0.3381,2.442,B
1737.2076,ABAB,ABB-122,8.641,-49.7742,157.475,2.779,0.3378,2.427,B
1737.36,ABAB,ABB-122,8.588,-51.9518,157.866,2.534,0.3374,2.412,B
1737.5124,ABAB,ABB-122,8.536,-54.2744,151.298,2.548,0.337,2.394,B
1737.6648,ABAB,ABB-122,8.483,-56.597,144.73,2.497,0.3366,2.415,B
1737.8172,ABAB,ABB-122,8.426,-63.8695,137.995,2.446,0.3176,2.396,B
1737.9696,ABAB,ABB-122,8.368,-69.8821,131.261,2.397,0.3092,2.378,B
1738.122,ABAB,ABB-122,8.311,-74.7887,126.75,2.367,0.3007,2.386,B
1738.2744,ABAB,ABB-122,8.253,-77.3622,124.894,2.338,0.302,2.359,B
1738.4268,ABAB,ABB-122,8.247,-79.9358,123.038,2.309,0.3036,2.331,B
1738.5792,ABAB,ABB-122,8.241,-79.8484,120.868,2.282,0.2987,2.312,B
1738.7316,ABAB,ABB-122,8.235,-73.7469,118.699,2.256,0.2938,2.339,B
1738.884,ABAB,ABB-122,8.229,-68.1385,117.409,2.23,0.2928,2.362,B
1739.0364,ABAB,ABB-122,8.28,-67.6481,123.959,2.16,0.2918,2.355,B
1739.1888,ABAB,ABB-122,8.332,-70.2977,126.779,2.093,0.2953,2.342,B
1739.3412,ABAB,ABB-122,8.383,-72.9472,125.634,1.992,0.2989,2.328,B
1739.4936,ABAB,ABB-122,8.352,-74.7718,124.488,1.897,0.2998,2.318,B
1739.646,ABAB,ABB-122,8.322,-76.5964,123.343,1.806,0.3007,2.278,B
1739.7984,ABAB,ABB-122,8.3,-78.4209,116.008,1.685,0.2973,2.29,B
1739.9508,ABAB,ABB-122,8.278,-80.2465,108.674,1.572,0.2907,2.303,B
1740.1032,ABAB,ABB-122,8.256,-87.1341,90.185,1.462,0.2841,2.303,B1
1740.2556,ABAB,ABB-122,8.29,-100.9886,76.703,1.36,0.272,2.271,B1
1740.408,ABAB,ABB-122,8.325,-114.8442,63.22,1.265,0.2628,2.238,B1
1740.5604,ABAB,ABB-122,8.359,-129.7148,53.014,1.182,0.2576,2.22,B1
1740.7128,ABAB,ABB-122,8.393,-134.4914,50.527,1.104,0.2524,2.221,B1
1740.8652,ABAB,ABB-122,8.371,-139.2679,48.039,1.07,0.2473,2.224,B1
1741.0176,ABAB,ABB-122,8.349,-139.5915,45.551,1.037,0.247,2.217,B1
1741.17,ABAB,ABB-122,8.327,-139.9151,46.3,1.022,0.2466,2.21,B1
1741.3224,ABAB,ABB-122,8.335,-140.2376,47.048,1.008,0.2493,2.222,B1
1741.4748,ABAB,ABB-122,8.343,-139.8662,47.797,1.029,0.2525,2.236,B1
1741.6272,ABAB,ABB-122,8.351,-139.4938,46.9,1.05,0.2557,2.226,B1
1741.7796,ABAB,ABB-122,8.343,-139.1223,46.003,1.069,0.2558,2.226,B1
1741.932,ABAB,ABB-122,8.335,-139.2299,45.463,1.087,0.2559,2.23,B1
1742.0844,ABAB,ABB-122,8.327,-139.3375,44.923,1.084,0.2528,2.228,B1
1742.2368,ABAB,ABB-122,8.319,-139.4451,46.249,1.08,0.2496,2.225,B1
1742.3892,ABAB,ABB-122,8.323,-139.5526,47.575,1.076,0.2487,2.223,B1
1742.5416,ABAB,ABB-122,8.326,-139.6602,48.901,1.054,0.2508,2.217,B1
1742.694,ABAB,ABB-122,8.33,-138.8358,48.139,1.032,0.2528,2.211,B1
1742.8464,ABAB,ABB-122,8.334,-138.0114,47.378,1.011,0.2535,2.205,B1
1742.9988,ABAB,ABB-122,8.338,-137.1869,46.897,0.993,0.2543,2.227,B1
1743.1512,ABAB,ABB-122,8.345,-137.4565,46.417,0.976,0.2527,2.228,B1
1743.3036,ABAB,ABB-122,8.352,-137.7271,45.937,0.96,0.2512,2.223,B1
1743.456,ABAB,ABB-122,8.359,-137.9476,45.469,0.944,0.2513,2.218,B1
1743.6084,ABAB,ABB-122,8.366,-138.1682,45.002,0.943,0.2515,2.214,B1
1743.7608,ABAB,ABB-122,8.375,-138.3888,44.534,0.943,0.2508,2.227,B1
1743.9132,ABAB,ABB-122,8.383,-138.6093,43.259,0.943,0.2501,2.24,B1
1744.0656,ABAB,ABB-122,8.392,-138.1769,41.983,0.959,0.2488,2.233,B1
1744.218,ABAB,ABB-122,8.401,-137.7455,40.708,0.974,0.2475,2.225,B1
1744.3704,ABAB,ABB-122,8.408,-137.313,40.592,0.99,0.2491,2.222,B1
1744.5228,ABAB,ABB-122,8.415,-136.8806,40.477,1.03,0.2507,2.232,B1
1744.6752,ABAB,ABB-122,8.422,-135.3392,42.787,1.071,0.2495,2.242,B1
1744.8276,ABAB,ABB-122,8.419,-133.7988,45.097,1.114,0.2483,2.236,B1
1744.98,ABAB,ABB-122,8.417,-132.2573,47.407,1.198,0.2477,2.236,B1
1745.1324,ABAB,ABB-122,8.414,-130.7159,51.281,1.288,0.2471,2.237,B1
1745.2848,ABAB,ABB-122,8.423,-127.1575,55.155,1.421,0.2495,2.228,B1
1745.4372,ABAB,ABB-122,8.431,-123.599,59.029,1.567,0.2504,2.24,B1
1745.5896,ABAB,ABB-122,8.439,-120.0396,63.427,1.728,0.2514,2.251,B1
1745.742,ABAB,ABB-122,8.47,-116.4812,69.808,1.944,0.2475,2.32,B1
1745.8944,ABAB,ABB-122,8.501,-108.8247,80.437,2.187,0.2437,2.342,B1
1746.0468,ABAB,ABB-122,8.554,-101.1693,90.776,2.411,0.2357,2.364,B1
1746.1992,ABAB,ABB-122,8.608,-87.2159,101.115,2.658,0.2357,2.392,B1
1746.3516,ABAB,ABB-122,8.732,-67.1344,113.368,2.759,0.2357,2.459,B1
1746.504,ABAB,ABB-122,8.857,-58.387,125.624,2.863,0.2408,2.491,B1
1746.6564,ABAB,ABB-122,8.915,-55.7136,137.88,2.846,0.2459,2.53,B1
1746.8088,ABAB,ABB-122,8.944,-53.0402,145.096,2.829,0.2598,2.526,B1
1746.9612,ABAB,ABB-122,8.972,-50.3667,152.311,2.734,0.3087,2.513,B1
1747.1136,ABAB,ABB-122,9.0,-49.4803,158.103,2.642,0.313,2.501,B1
1747.266,ABAB,ABB-122,9.029,-48.5949,161.059,2.553,0.3173,2.498,B1
1747.4184,ABAB,ABB-122,9.097,-47.7094,164.015,2.468,0.3225,2.518,B1
1747.5708,ABAB,ABB-122,9.222,-46.824,164.767,2.404,0.3317,2.532,B1
1747.7232,ABAB,ABB-122,9.348,-45.9386,165.52,2.342,0.338,2.518,B1
1747.8756,ABAB,ABB-122,9.884,-45.9571,163.827,2.282,0.3442,2.489,B1
1748.028,ABAB,ABB-122,9.96,-45.9767,162.135,2.223,0.3537,2.46,B1
1748.1804,ABAB,ABB-122,10.255,-45.9963,158.424,2.165,0.3631,2.407,B1
1748.3328,ABAB,ABB-122,10.914,-46.0699,154.713,2.109,0.373,2.361,B1
1748.4852,ABAB,ABB-122,11.014,-46.1424,151.699,2.083,0.383,2.316,B1
1748.6376,ABAB,ABB-122,11.113,-46.216,148.685,2.057,0.3968,2.262,B1
1748.79,ABAB,ABB-122,11.379,-46.2886,145.671,2.032,0.4106,2.215,B1
1748.9424,ABAB,ABB-122,12.066,-46.2001,142.657,2.007,0.4285,2.174,B1
1749.0948,ABAB,ABB-122,12.88,-46.1107,143.548,2.006,0.4487,2.132,B1
1749.2472,ABAB,ABB-122,13.29,-46.0223,144.438,2.005,0.4507,1.962,B1
1749.3996,ABAB,ABB-122,13.156,-45.9328,147.03,2.004,0.4443,1.903,B1
1749.552,ABAB,ABB-122,13.016,-46.1064,149.621,2.027,0.4326,2.026,B1
1749.7044,ABAB,ABB-122,12.877,-46.28,152.212,2.05,0.4082,2.142,B1
1749.8568,ABAB,ABB-122,12.847,-46.4536,153.85,2.073,0.395,2.238,B1
1750.0092,ABAB,ABB-122,12.818,-46.6271,155.488,2.096,0.389,2.275,B1
1750.1616,ABAB,ABB-122,12.789,-46.2107,157.145,2.12,0.383,2.296,B1
1750.314,ABAB,ABB-122,12.697,-45.7933,158.803,2.153,0.3862,2.243,B1
1750.4664,ABAB,ABB-122,12.339,-45.3758,160.569,2.186,0.3961,2.175,B1
1750.6188,ABAB,ABB-122,12.139,-44.9594,162.334,2.219,0.406,2.132,B1
1750.7712,ABAB,ABB-122,11.533,-44.542,164.1,2.253,0.4086,2.142,B1
1750.9236,ABAB,ABB-122,11.45,-44.0156,163.118,2.315,0.4043,2.159,B1
1751.076,ABAB,ABB-122,10.869,-43.4901,162.137,2.379,0.4,2.209,B1
1751.2284,ABAB,ABB-122,10.614,-42.9637,162.234,2.445,0.3862,2.301,B1
1751.3808,ABAB,ABB-122,10.359,-42.4373,162.332,2.512,0.3741,2.35,B1
1751.5332,ABAB,ABB-122,10.169,-41.9108,165.499,2.674,0.3704,2.391,B1
1751.6856,ABAB,ABB-122,9.86,-42.0694,167.882,2.845,0.3723,2.404,B1
1751.838,ABAB,ABB-122,9.509,-42.229,170.266,3.028,0.3742,2.417,B1
1751.9904,ABAB,ABB-122,9.316,-42.3885,172.65,3.215,0.3857,2.453,B1
1752.1428,ABAB,ABB-122,9.258,-43.4681,173.992,3.414,0.3973,2.436,B1
1752.2952,ABAB,ABB-122,9.201,-44.5477,175.333,3.542,0.4061,2.422,B1
1752.4476,ABAB,ABB-122,9.056,-45.6273,180.042,3.674,0.415,2.415,B1
1752.6,ABAB,ABB-122,9.105,-46.7068,182.369,3.679,0.4328,2.408,B1
1752.7524,ABAB,ABB-122,9.154,-49.0284,184.697,3.684,0.4454,2.377,B1
1752.9048,ABAB,ABB-122,9.203,-51.35,187.025,3.255,0.4692,2.231,B1
1753.0572,ABAB,ABB-122,9.143,-55.7505,237.0,2.876,0.4991,2.172,B1
1753.2096,ABAB,ABB-122,9.083,-60.1521,252.0,2.443,0.5202,2.112,B1
1753.362,ABAB,ABB-122,8.9,-66.5817,252.0,2.074,0.5355,2.041,B1
1753.5144,ABAB,ABB-122,8.717,-73.0112,252.0,1.811,0.5412,1.854,B1
1753.6668,ABAB,ABB-122,8.676,-80.5898,252.0,1.58,0.5364,1.788,B1
1753.8192,ABAB,ABB-122,8.634,-88.1694,252.0,1.422,0.5315,1.753,B1
1753.9716,ABAB,ABB-122,8.593,-95.814,234.0,1.28,0.5221,1.804,B1
1754.124,ABAB,ABB-122,8.588,-103.4595,201.709,1.226,0.5127,1.871,B1
1754.2764,ABAB,ABB-122,8.582,-109.7011,148.55,1.173,0.366,1.963,B1
1754.4288,ABAB,ABB-122,8.514,-115.9427,116.895,1.174,0.2801,2.072,C
1754.5812,ABAB,ABB-122,8.446,-122.1832,90.15,1.175,0.2494,2.154,C
1754.7336,ABAB,ABB-122,8.44,-127.4998,68.376,1.176,0.2436,2.237,C
1754.886,ABAB,ABB-122,8.434,-129.9814,55.741,1.176,0.2395,2.235,C
1755.0384,ABAB,ABB-122,8.428,-132.4619,50.489,1.177,0.2354,2.233,C
1755.1908,ABAB,ABB-122,8.441,-134.9425,48.977,1.174,0.2323,2.247,C
1755.3432,ABAB,ABB-122,8.454,-135.6761,47.464,1.17,0.2292,2.256,C
1755.4956,ABAB,ABB-122,8.468,-136.4087,45.952,1.167,0.2305,2.243,C
1755.648,ABAB,ABB-122,8.481,-137.1422,44.439,1.163,0.2318,2.231,C
1755.8004,ABAB,ABB-122,8.47,-137.8748,44.818,1.157,0.2331,2.24,C
1755.9528,ABAB,ABB-122,8.459,-137.7434,45.196,1.15,0.2378,2.235,C
1756.1052,ABAB,ABB-122,8.447,-137.6109,45.575,1.144,0.2328,2.229,C
1756.2576,ABAB,ABB-122,8.479,-137.4785,45.953,1.137,0.2286,2.231,C
1756.41,ABAB,ABB-122,8.51,-137.3471,46.332,1.158,0.2245,2.24,C
1756.5624,ABAB,ABB-122,8.541,-137.7996,44.936,1.179,0.2203,2.232,C
1756.7148,ABAB,ABB-122,8.564,-138.2532,43.54,1.201,0.218,2.242,C
1756.8672,ABAB,ABB-122,8.586,-138.0548,43.366,1.222,0.2158,2.243,C
1757.0196,ABAB,ABB-122,8.608,-137.8574,43.193,1.291,0.2158,2.244,C
1757.172,ABAB,ABB-122,8.63,-137.6599,43.019,1.362,0.2159,2.257,C
1757.3244,ABAB,ABB-122,8.637,-137.4625,42.845,1.503,0.2202,2.259,C
1757.4768,ABAB,ABB-122,8.644,-135.2651,43.444,1.658,0.2245,2.26,C
1757.6292,ABAB,ABB-122,8.651,-133.0666,44.042,1.895,0.2288,2.248,C
1757.7816,ABAB,ABB-122,8.657,-126.8202,44.641,2.166,0.2469,2.236,C
1757.934,ABAB,ABB-122,8.664,-120.5728,45.24,2.476,0.2713,2.207,C
1758.0864,ABAB,ABB-122,8.702,-110.8643,47.557,2.832,0.3159,2.154,C
1758.2388,ABAB,ABB-122,8.74,-90.5659,49.875,3.239,0.3376,2.118,C
1758.3912,ABAB,ABB-122,8.773,-83.8315,54.533,3.555,0.3593,2.059,C
1758.5436,ABAB,ABB-122,8.775,-77.0961,59.192,3.902,0.3852,2.031,C
1758.696,ABAB,ABB-122,8.776,-74.2286,66.168,4.126,0.4179,1.984,C
1758.8484,ABAB,ABB-122,8.778,-71.3612,71.122,4.363,0.4744,1.895,C
1759.0008,ABAB,ABB-122,8.75,-69.8568,76.076,4.343,0.531,1.836,C
